from_id,to_id,strength,lag_days,polarity,influence_type
evt_1295575116,evt_1295733999,0.546,1,-1,thematic
evt_1295575116,evt_1295734212,0.696,1,-1,direct
evt_1295733305,evt_1295734212,0.622,1,1,thematic
evt_1295733998,evt_1295734212,0.615,1,1,thematic
evt_1295733305,evt_1295734274,0.622,1,1,thematic
evt_1295733998,evt_1295734274,0.615,1,1,thematic
evt_1295733999,evt_1295734274,0.615,1,1,thematic
evt_1295733305,evt_1295734275,0.622,1,-1,thematic
evt_1295734274,evt_1295734275,0.622,1,-1,thematic
evt_1295733998,evt_1295734275,0.615,1,-1,thematic
evt_1295734212,evt_1295734276,0.765,1,1,direct
evt_1295575116,evt_1295734276,0.696,1,-1,direct
evt_1295733305,evt_1295734276,0.622,1,1,thematic
evt_1295734212,evt_1295734277,0.765,1,-1,direct
evt_1295734276,evt_1295734277,0.765,1,-1,direct
evt_1295575116,evt_1295734277,0.696,1,1,direct
evt_1295733305,evt_1295734278,0.622,1,-1,thematic
evt_1295734274,evt_1295734278,0.622,1,-1,thematic
evt_1295734275,evt_1295734278,0.622,1,1,thematic
evt_1295734278,evt_1295734279,0.765,1,1,direct
evt_1295733305,evt_1295734279,0.622,1,-1,thematic
evt_1295734274,evt_1295734279,0.622,1,-1,thematic
evt_1295733305,evt_1295918712,0.553,1,-1,thematic
evt_1295734274,evt_1295918712,0.553,1,-1,thematic
evt_1295734275,evt_1295918712,0.553,1,1,thematic
evt_1295918712,evt_1295918713,0.615,1,1,thematic
evt_1295733305,evt_1295918713,0.553,1,-1,thematic
evt_1295734274,evt_1295918713,0.553,1,-1,thematic
evt_1295734212,evt_1296002977,0.696,1,-1,direct
evt_1295734276,evt_1296002977,0.696,1,-1,direct
evt_1295734277,evt_1296002977,0.696,1,1,direct
evt_1296002977,evt_1296471621,0.623,3,-1,direct
evt_1295918712,evt_1296471621,0.473,3,-1,thematic
evt_1295918713,evt_1296471621,0.473,3,-1,thematic
evt_1296471621,evt_1296471700,0.615,1,1,thematic
evt_1295918712,evt_1296471700,0.473,3,-1,thematic
evt_1295918713,evt_1296471700,0.473,3,-1,thematic
evt_1296471700,evt_1296471701,0.765,1,1,direct
evt_1296471621,evt_1296471701,0.615,1,1,thematic
evt_1295918712,evt_1296471701,0.473,3,-1,thematic
evt_1296471621,evt_1296471702,0.615,1,1,thematic
evt_1296471700,evt_1296471702,0.615,1,1,thematic
evt_1296471701,evt_1296471702,0.615,1,1,thematic
evt_1296471700,evt_1296471728,0.765,1,1,direct
evt_1296471701,evt_1296471728,0.765,1,1,direct
evt_1296471621,evt_1296471728,0.615,1,1,thematic
evt_1296471700,evt_1296471729,0.765,1,1,direct
evt_1296471701,evt_1296471729,0.765,1,1,direct
evt_1296471728,evt_1296471729,0.765,1,1,direct
evt_1296471702,evt_1296471753,0.765,1,1,direct
evt_1296471621,evt_1296471753,0.615,1,1,thematic
evt_1296471700,evt_1296471753,0.615,1,1,thematic
evt_1296471621,evt_1296706162,0.503,2,1,thematic
evt_1296471700,evt_1296706162,0.503,2,1,thematic
evt_1296471701,evt_1296706162,0.503,2,1,thematic
evt_1296471621,evt_1296753529,0.652,2,1,direct
evt_1296706162,evt_1296753529,0.615,1,1,thematic
evt_1296471700,evt_1296753529,0.503,2,1,thematic
evt_1296753529,evt_1296753578,0.765,1,-1,direct
evt_1296471621,evt_1296753578,0.652,2,-1,direct
evt_1296706162,evt_1296753578,0.615,1,-1,thematic
evt_1296706162,evt_1296753579,0.615,1,-1,thematic
evt_1296753529,evt_1296753579,0.615,1,-1,thematic
evt_1296753578,evt_1296753579,0.615,1,1,thematic
evt_1293827926,evt_1293827935,0.765,1,1,direct
evt_1293827926,evt_1293827936,0.765,1,1,direct
evt_1293827935,evt_1293827936,0.765,1,1,direct
evt_1292442985,evt_1292886470,0.503,2,-1,thematic
evt_1292886470,evt_1292886471,0.615,1,-1,thematic
evt_1292442985,evt_1292886471,0.503,2,1,thematic
evt_1292886470,evt_1292886472,0.615,1,-1,thematic
evt_1292886471,evt_1292886472,0.615,1,1,thematic
evt_1292442985,evt_1292886472,0.503,2,1,thematic
evt_1293423840,evt_1293735375,0.503,2,-1,thematic
evt_1293423841,evt_1293735375,0.503,2,-1,thematic
evt_1293423842,evt_1293735375,0.503,2,-1,thematic
evt_1293735375,evt_1293735376,0.615,1,1,thematic
evt_1293423840,evt_1293735376,0.503,2,-1,thematic
evt_1293423841,evt_1293735376,0.503,2,-1,thematic
evt_1293735376,evt_1293735377,0.765,1,1,direct
evt_1293735375,evt_1293735377,0.615,1,1,thematic
evt_1293423840,evt_1293735377,0.503,2,-1,thematic
evt_1293735376,evt_1293735389,0.765,1,1,direct
evt_1293735377,evt_1293735389,0.765,1,1,direct
evt_1293735375,evt_1293735389,0.615,1,1,thematic
evt_1293735376,evt_1293735390,0.765,1,1,direct
evt_1293735377,evt_1293735390,0.765,1,1,direct
evt_1293735389,evt_1293735390,0.765,1,1,direct
evt_1293735375,evt_1294031949,0.546,1,1,thematic
evt_1293735376,evt_1294031949,0.546,1,1,thematic
evt_1293735377,evt_1294031949,0.546,1,1,thematic
evt_1294031949,evt_1294031950,0.765,1,1,direct
evt_1293735375,evt_1294031950,0.546,1,1,thematic
evt_1293735376,evt_1294031950,0.546,1,1,thematic
evt_1294031949,evt_1294031951,0.765,1,1,direct
evt_1294031950,evt_1294031951,0.765,1,1,direct
evt_1293735375,evt_1294031951,0.546,1,1,thematic
evt_1294780883,evt_1294780884,0.615,1,1,thematic
evt_1294780883,evt_1294780885,0.615,1,1,thematic
evt_1294780884,evt_1294780885,0.615,1,1,thematic
evt_1294780883,evt_1294781153,0.615,1,1,thematic
evt_1294780884,evt_1294781153,0.615,1,1,thematic
evt_1294780885,evt_1294781153,0.615,1,1,thematic
evt_1294781153,evt_1294781154,0.765,1,1,direct
evt_1294780883,evt_1294781154,0.615,1,1,thematic
evt_1294780884,evt_1294781154,0.615,1,1,thematic
evt_1294781153,evt_1294781155,0.765,1,1,direct
evt_1294781154,evt_1294781155,0.765,1,1,direct
evt_1294780883,evt_1294781155,0.615,1,1,thematic
evt_1294781153,evt_1294781156,0.765,1,1,direct
evt_1294781154,evt_1294781156,0.765,1,1,direct
evt_1294781155,evt_1294781156,0.765,1,1,direct
evt_1294780883,evt_1294782331,0.615,1,1,thematic
evt_1294780884,evt_1294782331,0.615,1,1,thematic
evt_1294780885,evt_1294782331,0.615,1,1,thematic
evt_1294782331,evt_1294782332,0.765,1,-1,direct
evt_1294780883,evt_1294782332,0.615,1,-1,thematic
evt_1294780884,evt_1294782332,0.615,1,-1,thematic
evt_1294780883,evt_1294782771,0.615,1,1,thematic
evt_1294780884,evt_1294782771,0.615,1,1,thematic
evt_1294780885,evt_1294782771,0.615,1,1,thematic
evt_1294780883,evt_1294782772,0.615,1,1,thematic
evt_1294780884,evt_1294782772,0.615,1,1,thematic
evt_1294780885,evt_1294782772,0.615,1,1,thematic
evt_1294780883,evt_1294782773,0.615,1,1,thematic
evt_1294780884,evt_1294782773,0.615,1,1,thematic
evt_1294780885,evt_1294782773,0.615,1,1,thematic
evt_1294780883,evt_1294782774,0.615,1,1,thematic
evt_1294780884,evt_1294782774,0.615,1,1,thematic
evt_1294780885,evt_1294782774,0.615,1,1,thematic
evt_1294780883,evt_1294782775,0.615,1,-1,thematic
evt_1294780884,evt_1294782775,0.615,1,-1,thematic
evt_1294780885,evt_1294782775,0.615,1,-1,thematic
evt_1294781153,evt_1294782776,0.765,1,1,direct
evt_1294781154,evt_1294782776,0.765,1,1,direct
evt_1294781155,evt_1294782776,0.765,1,1,direct
evt_1294781153,evt_1294782777,0.765,1,1,direct
evt_1294781154,evt_1294782777,0.765,1,1,direct
evt_1294781155,evt_1294782777,0.765,1,1,direct
evt_1294781153,evt_1294782778,0.765,1,1,direct
evt_1294781154,evt_1294782778,0.765,1,1,direct
evt_1294781155,evt_1294782778,0.765,1,1,direct
evt_1294781153,evt_1294782779,0.765,1,1,direct
evt_1294781154,evt_1294782779,0.765,1,1,direct
evt_1294781155,evt_1294782779,0.765,1,1,direct
evt_1294782331,evt_1294782780,0.765,1,1,direct
evt_1294782332,evt_1294782780,0.765,1,-1,direct
evt_1294780883,evt_1294782780,0.615,1,1,thematic
evt_1294781153,evt_1294782785,0.615,1,1,thematic
evt_1294781154,evt_1294782785,0.615,1,1,thematic
evt_1294781155,evt_1294782785,0.615,1,1,thematic
evt_1294782781,evt_1294782800,0.765,1,1,direct
evt_1294782782,evt_1294782800,0.765,1,-1,direct
evt_1294782783,evt_1294782800,0.765,1,-1,direct
evt_1294782785,evt_1294782826,0.765,1,1,direct
evt_1294781155,evt_1294782826,0.615,1,1,thematic
evt_1294781156,evt_1294782826,0.615,1,1,thematic
evt_1294781156,evt_1295186689,0.503,2,-1,thematic
evt_1294782331,evt_1295186689,0.503,2,-1,thematic
evt_1294782332,evt_1295186689,0.503,2,1,thematic
evt_1295186689,evt_1295186690,0.765,1,1,direct
evt_1294782331,evt_1295186690,0.503,2,-1,thematic
evt_1294782332,evt_1295186690,0.503,2,1,thematic
evt_1295186689,evt_1295267000,0.615,1,-1,thematic
evt_1295186690,evt_1295267000,0.615,1,-1,thematic
evt_1294782332,evt_1295267000,0.503,2,-1,thematic
evt_1295186689,evt_1295267001,0.615,1,-1,thematic
evt_1295186690,evt_1295267001,0.615,1,-1,thematic
evt_1295267000,evt_1295267001,0.615,1,1,thematic
evt_1295267001,evt_1295267002,0.765,1,1,direct
evt_1295186689,evt_1295267002,0.615,1,-1,thematic
evt_1295186690,evt_1295267002,0.615,1,-1,thematic
evt_1295267001,evt_1295267003,0.765,1,1,direct
evt_1295267002,evt_1295267003,0.765,1,1,direct
evt_1295186689,evt_1295267003,0.615,1,-1,thematic
evt_1295267001,evt_1295267004,0.765,1,1,direct
evt_1295267002,evt_1295267004,0.765,1,1,direct
evt_1295267003,evt_1295267004,0.765,1,1,direct
evt_1295186689,evt_1295267005,0.615,1,-1,thematic
evt_1295186690,evt_1295267005,0.615,1,-1,thematic
evt_1295267000,evt_1295267005,0.615,1,1,thematic
evt_1295267005,evt_1295267006,0.765,1,1,direct
evt_1295186689,evt_1295267006,0.615,1,-1,thematic
evt_1295186690,evt_1295267006,0.615,1,-1,thematic
evt_1295186689,evt_1295267121,0.615,1,-1,thematic
evt_1295186690,evt_1295267121,0.615,1,-1,thematic
evt_1295267000,evt_1295267121,0.615,1,1,thematic
evt_1295637399,evt_1295637400,0.615,1,1,thematic
evt_1292101188,evt_1292321061,0.546,1,1,thematic
evt_1292321061,evt_1292322190,0.615,1,1,thematic
evt_1292101188,evt_1292322190,0.546,1,1,thematic
evt_1292321061,evt_1292322191,0.765,1,1,direct
evt_1292322190,evt_1292322191,0.615,1,1,thematic
evt_1292101188,evt_1292322191,0.546,1,1,thematic
evt_1292321061,evt_1292672616,0.503,2,1,thematic
evt_1292322190,evt_1292672616,0.503,2,1,thematic
evt_1292322191,evt_1292672616,0.503,2,1,thematic
evt_1292672616,evt_1292674810,0.615,1,1,thematic
evt_1292321061,evt_1292674810,0.503,2,1,thematic
evt_1292322190,evt_1292674810,0.503,2,1,thematic
evt_1292672616,evt_1292674811,0.615,1,1,thematic
evt_1292674810,evt_1292674811,0.615,1,1,thematic
evt_1292321061,evt_1292674811,0.503,2,1,thematic
evt_1292672616,evt_1292674812,0.615,1,1,thematic
evt_1292674810,evt_1292674812,0.615,1,1,thematic
evt_1292674811,evt_1292674812,0.615,1,1,thematic
evt_1292672616,evt_1292674813,0.615,1,1,thematic
evt_1292674810,evt_1292674813,0.615,1,1,thematic
evt_1292674811,evt_1292674813,0.615,1,1,thematic
evt_1292672616,evt_1292674814,0.615,1,1,thematic
evt_1292674810,evt_1292674814,0.615,1,1,thematic
evt_1292674811,evt_1292674814,0.615,1,1,thematic
evt_1292674814,evt_1292674815,0.765,1,1,direct
evt_1292672616,evt_1292674815,0.615,1,1,thematic
evt_1292674810,evt_1292674815,0.615,1,1,thematic
evt_1292321061,evt_1292322363,0.465,1,-1,indirect
evt_1292322190,evt_1292322363,0.465,1,-1,indirect
evt_1292322191,evt_1292322363,0.465,1,-1,indirect
evt_1292672616,evt_1292886500,0.546,1,-1,thematic
evt_1292674810,evt_1292886500,0.546,1,-1,thematic
evt_1292674811,evt_1292886500,0.546,1,-1,thematic
evt_1292886500,evt_1292886913,0.615,1,1,thematic
evt_1292672616,evt_1292886913,0.546,1,-1,thematic
evt_1292674810,evt_1292886913,0.546,1,-1,thematic
evt_1292886913,evt_1292886914,0.765,1,1,direct
evt_1292886500,evt_1292886914,0.615,1,1,thematic
evt_1292672616,evt_1292886914,0.546,1,-1,thematic
evt_1292884955,evt_1292886457,0.615,1,1,thematic
evt_1292322363,evt_1292886457,0.473,3,1,thematic
evt_1292886456,evt_1292886457,0.465,1,-1,indirect
evt_1292886500,evt_1293029379,0.546,1,-1,thematic
evt_1292886913,evt_1293029379,0.546,1,-1,thematic
evt_1292886914,evt_1293029379,0.546,1,-1,thematic
evt_1293029379,evt_1293090566,0.615,1,-1,thematic
evt_1293029380,evt_1293090566,0.615,1,-1,thematic
evt_1293029381,evt_1293090566,0.615,1,-1,thematic
evt_1293090566,evt_1293090567,0.765,1,1,direct
evt_1293029379,evt_1293090567,0.615,1,-1,thematic
evt_1293029380,evt_1293090567,0.615,1,-1,thematic
evt_1293090566,evt_1293090568,0.765,1,1,direct
evt_1293090567,evt_1293090568,0.765,1,1,direct
evt_1293029379,evt_1293090568,0.615,1,-1,thematic
evt_1293090566,evt_1293335435,0.652,2,1,direct
evt_1293090567,evt_1293335435,0.652,2,1,direct
evt_1293090568,evt_1293335435,0.652,2,1,direct
evt_1293335435,evt_1293335436,0.765,1,1,direct
evt_1293090566,evt_1293335436,0.652,2,1,direct
evt_1293090567,evt_1293335436,0.652,2,1,direct
evt_1293335435,evt_1293335437,0.765,1,1,direct
evt_1293335436,evt_1293335437,0.765,1,1,direct
evt_1293090566,evt_1293335437,0.652,2,1,direct
evt_1293335435,evt_1293335438,0.765,1,1,direct
evt_1293335436,evt_1293335438,0.765,1,1,direct
evt_1293335437,evt_1293335438,0.765,1,1,direct
evt_1293335435,evt_1293335439,0.765,1,1,direct
evt_1293335436,evt_1293335439,0.765,1,1,direct
evt_1293335437,evt_1293335439,0.765,1,1,direct
evt_1293335435,evt_1293423189,0.615,1,1,thematic
evt_1293335436,evt_1293423189,0.615,1,1,thematic
evt_1293335437,evt_1293423189,0.615,1,1,thematic
evt_1293423189,evt_1293423190,0.765,1,1,direct
evt_1293335435,evt_1293423190,0.615,1,1,thematic
evt_1293335436,evt_1293423190,0.615,1,1,thematic
evt_1293335435,evt_1293423871,0.615,1,1,thematic
evt_1293335436,evt_1293423871,0.615,1,1,thematic
evt_1293335437,evt_1293423871,0.615,1,1,thematic
evt_1293335435,evt_1293423872,0.615,1,1,thematic
evt_1293335436,evt_1293423872,0.615,1,1,thematic
evt_1293335437,evt_1293423872,0.615,1,1,thematic
evt_1293335435,evt_1293423873,0.465,1,1,indirect
evt_1293335436,evt_1293423873,0.465,1,1,indirect
evt_1293335437,evt_1293423873,0.465,1,1,indirect
evt_1292886457,evt_1293423875,0.623,3,1,direct
evt_1293423873,evt_1293423875,0.615,1,1,thematic
evt_1292884955,evt_1293423875,0.473,3,1,thematic
evt_1293423873,evt_1293621806,0.546,1,1,thematic
evt_1293423875,evt_1293621806,0.546,1,1,thematic
evt_1293621806,evt_1293621807,0.765,1,1,direct
evt_1293423873,evt_1293621807,0.546,1,1,thematic
evt_1293423875,evt_1293621807,0.546,1,1,thematic
evt_1293621806,evt_1293621808,0.765,1,1,direct
evt_1293621807,evt_1293621808,0.765,1,1,direct
evt_1293423873,evt_1293621808,0.546,1,1,thematic
evt_1294273695,evt_1294273696,0.615,1,1,thematic
evt_1294273695,evt_1294274240,0.615,1,1,thematic
evt_1294273696,evt_1294274240,0.615,1,1,thematic
evt_1294274240,evt_1294274241,0.765,1,1,direct
evt_1294273695,evt_1294274241,0.615,1,1,thematic
evt_1294273696,evt_1294274241,0.615,1,1,thematic
evt_1294274240,evt_1294274337,0.765,1,1,direct
evt_1294274241,evt_1294274337,0.765,1,1,direct
evt_1294273695,evt_1294274337,0.615,1,1,thematic
evt_1294274240,evt_1294274338,0.765,1,-1,direct
evt_1294274241,evt_1294274338,0.765,1,-1,direct
evt_1294274337,evt_1294274338,0.765,1,-1,direct
evt_1294274240,evt_1294274339,0.765,1,-1,direct
evt_1294274241,evt_1294274339,0.765,1,-1,direct
evt_1294274337,evt_1294274339,0.765,1,-1,direct
evt_1294274240,evt_1294274340,0.765,1,-1,direct
evt_1294274241,evt_1294274340,0.765,1,-1,direct
evt_1294274337,evt_1294274340,0.765,1,-1,direct
evt_1294273695,evt_1294873696,0.473,3,1,thematic
evt_1294273696,evt_1294873696,0.473,3,1,thematic
evt_1294274240,evt_1294873696,0.473,3,1,thematic
evt_1294873696,evt_1294873700,0.615,1,1,thematic
evt_1294873697,evt_1294873700,0.615,1,1,thematic
evt_1294873698,evt_1294873700,0.615,1,1,thematic
evt_1295186674,evt_1295186676,0.615,1,1,thematic
evt_1295186675,evt_1295186676,0.615,1,-1,thematic
evt_1294873696,evt_1295186676,0.503,2,1,thematic
evt_1295186676,evt_1295186677,0.765,1,1,direct
evt_1295186674,evt_1295186677,0.615,1,1,thematic
evt_1295186675,evt_1295186677,0.615,1,-1,thematic
evt_1295186676,evt_1295186847,0.615,1,1,thematic
evt_1295186677,evt_1295186847,0.615,1,1,thematic
evt_1294873696,evt_1295186847,0.503,2,1,thematic
evt_1291707603,evt_1291707687,0.615,1,1,thematic
evt_1291707603,evt_1291707688,0.615,1,1,thematic
evt_1291707687,evt_1291707688,0.615,1,1,thematic
evt_1291707603,evt_1292218602,0.473,3,1,thematic
evt_1291707687,evt_1292218602,0.473,3,1,thematic
evt_1291707688,evt_1292218602,0.473,3,1,thematic
evt_1292218602,evt_1292218603,0.765,1,1,direct
evt_1291707603,evt_1292218603,0.473,3,1,thematic
evt_1291707687,evt_1292218603,0.473,3,1,thematic
evt_1291783368,evt_1291783369,0.615,1,1,thematic
evt_1291783368,evt_1292218211,0.503,2,1,thematic
evt_1291783369,evt_1292218211,0.503,2,1,thematic
evt_1291783368,evt_1292218569,0.652,2,1,direct
evt_1292218211,evt_1292218569,0.615,1,1,thematic
evt_1291783369,evt_1292218569,0.503,2,1,thematic
evt_1292218569,evt_1292218570,0.765,1,1,direct
evt_1291783368,evt_1292218570,0.652,2,1,direct
evt_1292218211,evt_1292218570,0.615,1,1,thematic
evt_1292218211,evt_1292218591,0.615,1,1,thematic
evt_1292218569,evt_1292218591,0.615,1,1,thematic
evt_1292218570,evt_1292218591,0.615,1,1,thematic
evt_1292218569,evt_1292218592,0.765,1,1,direct
evt_1292218570,evt_1292218592,0.765,1,1,direct
evt_1291783368,evt_1292218592,0.652,2,1,direct
evt_1292218569,evt_1292218593,0.765,1,1,direct
evt_1292218570,evt_1292218593,0.765,1,1,direct
evt_1292218592,evt_1292218593,0.765,1,1,direct
evt_1292218569,evt_1292218594,0.765,1,1,direct
evt_1292218570,evt_1292218594,0.765,1,1,direct
evt_1292218592,evt_1292218594,0.765,1,1,direct
evt_1292218211,evt_1292218595,0.615,1,1,thematic
evt_1292218569,evt_1292218595,0.615,1,1,thematic
evt_1292218570,evt_1292218595,0.615,1,1,thematic
evt_1292218595,evt_1292218596,0.765,1,1,direct
evt_1292218211,evt_1292218596,0.615,1,1,thematic
evt_1292218569,evt_1292218596,0.615,1,1,thematic
evt_1292218595,evt_1292218597,0.765,1,1,direct
evt_1292218596,evt_1292218597,0.765,1,1,direct
evt_1292218211,evt_1292218597,0.615,1,1,thematic
evt_1292218211,evt_1292218598,0.615,1,1,thematic
evt_1292218569,evt_1292218598,0.615,1,1,thematic
evt_1292218570,evt_1292218598,0.615,1,1,thematic
evt_1292218598,evt_1292218599,0.765,1,1,direct
evt_1292218211,evt_1292218599,0.615,1,1,thematic
evt_1292218569,evt_1292218599,0.615,1,1,thematic
evt_1292218598,evt_1292218600,0.765,1,1,direct
evt_1292218599,evt_1292218600,0.765,1,1,direct
evt_1292218211,evt_1292218600,0.615,1,1,thematic
evt_1292218598,evt_1292218601,0.765,1,1,direct
evt_1292218599,evt_1292218601,0.765,1,1,direct
evt_1292218600,evt_1292218601,0.765,1,1,direct
evt_1292218211,evt_1292218604,0.615,1,1,thematic
evt_1292218569,evt_1292218604,0.615,1,1,thematic
evt_1292218570,evt_1292218604,0.615,1,1,thematic
evt_1292218595,evt_1292218638,0.765,1,1,direct
evt_1292218596,evt_1292218638,0.765,1,1,direct
evt_1292218597,evt_1292218638,0.765,1,1,direct
evt_1292218595,evt_1292218639,0.765,1,1,direct
evt_1292218596,evt_1292218639,0.765,1,1,direct
evt_1292218597,evt_1292218639,0.765,1,1,direct
evt_1292218595,evt_1292218640,0.765,1,1,direct
evt_1292218596,evt_1292218640,0.765,1,1,direct
evt_1292218597,evt_1292218640,0.765,1,1,direct
evt_1292218598,evt_1292218812,0.765,1,1,direct
evt_1292218599,evt_1292218812,0.765,1,1,direct
evt_1292218600,evt_1292218812,0.765,1,1,direct
evt_1292218598,evt_1292218813,0.765,1,1,direct
evt_1292218599,evt_1292218813,0.765,1,1,direct
evt_1292218600,evt_1292218813,0.765,1,1,direct
evt_1292440728,evt_1292442639,0.62,1,1,thematic
evt_1292440755,evt_1292442639,0.62,1,1,thematic
evt_1292218592,evt_1292442639,0.546,1,1,thematic
evt_1292442639,evt_1292442640,0.765,1,1,direct
evt_1292440728,evt_1292442640,0.62,1,1,thematic
evt_1292440755,evt_1292442640,0.62,1,1,thematic
evt_1292440728,evt_1292672814,0.7,1,-1,direct
evt_1292440755,evt_1292672814,0.7,1,-1,direct
evt_1292442639,evt_1292672814,0.546,1,-1,thematic
evt_1292218602,evt_1292547025,0.546,1,1,thematic
evt_1292218603,evt_1292547025,0.546,1,1,thematic
evt_1292440728,evt_1292547025,0.47,1,-1,indirect
evt_1292547025,evt_1292547026,0.615,1,1,thematic
evt_1292218602,evt_1292547026,0.546,1,1,thematic
evt_1292218603,evt_1292547026,0.546,1,1,thematic
evt_1292547025,evt_1292672815,0.696,1,1,direct
evt_1292547026,evt_1292672815,0.546,1,1,thematic
evt_1292218602,evt_1292672815,0.503,2,1,thematic
evt_1292547026,evt_1292672816,0.696,1,1,direct
evt_1292672815,evt_1292672816,0.615,1,1,thematic
evt_1292547025,evt_1292672816,0.546,1,1,thematic
evt_1292672814,evt_1293028137,0.503,2,1,thematic
evt_1292440728,evt_1293028137,0.478,3,-1,thematic
evt_1292440755,evt_1293028137,0.478,3,-1,thematic
evt_1293028138,evt_1293028331,0.615,1,1,thematic
evt_1292672815,evt_1293028331,0.503,2,1,thematic
evt_1292672816,evt_1293028331,0.503,2,1,thematic
evt_1293028137,evt_1293028346,0.615,1,-1,thematic
evt_1292672814,evt_1293028346,0.503,2,-1,thematic
evt_1292440728,evt_1293028346,0.478,3,1,thematic
evt_1292672814,evt_1293028348,0.652,2,1,direct
evt_1292440728,evt_1293028348,0.628,3,-1,direct
evt_1292440755,evt_1293028348,0.628,3,-1,direct
evt_1293028348,evt_1293028349,0.765,1,1,direct
evt_1292672814,evt_1293028349,0.652,2,1,direct
evt_1292440728,evt_1293028349,0.628,3,-1,direct
evt_1293028332,evt_1293028350,0.767,1,1,direct
evt_1293028331,evt_1293028350,0.765,1,1,direct
evt_1293028347,evt_1293028350,0.616,1,1,thematic
evt_1292672815,evt_1293028138,0.503,2,1,thematic
evt_1292672816,evt_1293028138,0.503,2,1,thematic
evt_1292547025,evt_1293028138,0.473,3,1,thematic
evt_1293028332,evt_1293028347,0.617,1,1,thematic
evt_1293028138,evt_1293028347,0.615,1,1,thematic
evt_1293028331,evt_1293028347,0.615,1,1,thematic
evt_1293028137,evt_1293154066,0.546,1,-1,thematic
evt_1293028346,evt_1293154066,0.546,1,1,thematic
evt_1293028348,evt_1293154066,0.546,1,-1,thematic
evt_1293028348,evt_1293154067,0.696,1,-1,direct
evt_1293028349,evt_1293154067,0.696,1,-1,direct
evt_1292672814,evt_1293154067,0.623,3,-1,direct
evt_1294984847,evt_1294985340,0.765,1,1,direct
evt_1294985339,evt_1294985340,0.638,1,1,thematic
evt_1294985338,evt_1294985340,0.615,1,1,thematic
evt_1294984847,evt_1295184931,0.546,1,1,thematic
evt_1294985340,evt_1295184931,0.546,1,1,thematic
evt_1295917627,evt_1295917628,0.615,1,1,thematic
evt_1295917627,evt_1295917629,0.615,1,1,thematic
evt_1295917628,evt_1295917629,0.615,1,1,thematic
evt_1295917627,evt_1295920087,0.615,1,1,thematic
evt_1295917628,evt_1295920087,0.615,1,1,thematic
evt_1295917629,evt_1295920087,0.615,1,1,thematic
evt_1291708106,evt_1291708155,0.765,1,1,direct
evt_1291708106,evt_1291875248,0.696,1,-1,direct
evt_1291708155,evt_1291875248,0.696,1,-1,direct
evt_1291875248,evt_1291875297,0.615,1,-1,thematic
evt_1291708106,evt_1291875297,0.546,1,1,thematic
evt_1291708155,evt_1291875297,0.546,1,1,thematic
evt_1291875297,evt_1291875298,0.765,1,1,direct
evt_1291875248,evt_1291875298,0.615,1,-1,thematic
evt_1291708106,evt_1291875298,0.546,1,1,thematic
evt_1291875297,evt_1291875299,0.765,1,1,direct
evt_1291875298,evt_1291875299,0.765,1,1,direct
evt_1291875248,evt_1291875299,0.615,1,-1,thematic
evt_1291875297,evt_1291875791,0.765,1,1,direct
evt_1291875298,evt_1291875791,0.765,1,1,direct
evt_1291875299,evt_1291875791,0.765,1,1,direct
evt_1291875297,evt_1291875792,0.765,1,1,direct
evt_1291875298,evt_1291875792,0.765,1,1,direct
evt_1291875299,evt_1291875792,0.765,1,1,direct
evt_1291875248,evt_1292442184,0.473,3,1,direct
evt_1292321533,evt_1292442185,0.546,1,1,thematic
evt_1291875248,evt_1292442185,0.473,3,-1,thematic
evt_1291875297,evt_1292442185,0.473,3,1,thematic
evt_1292442185,evt_1292442186,0.615,1,1,thematic
evt_1291875248,evt_1292442186,0.473,3,-1,thematic
evt_1291875297,evt_1292442186,0.473,3,1,thematic
evt_1292442185,evt_1292442213,0.765,1,1,direct
evt_1292442186,evt_1292442213,0.615,1,1,thematic
evt_1292321533,evt_1292442213,0.546,1,1,thematic
evt_1291875248,evt_1292547643,0.623,3,-1,direct
evt_1292442184,evt_1292547643,0.615,1,-1,direct
evt_1292442185,evt_1292547643,0.615,1,1,thematic
evt_1292547643,evt_1292547706,0.765,1,1,direct
evt_1291875248,evt_1292547706,0.623,3,-1,direct
evt_1292442184,evt_1292547706,0.615,1,-1,direct
evt_1292442185,evt_1292547707,0.615,1,1,thematic
evt_1292442186,evt_1292547707,0.615,1,1,thematic
evt_1292442213,evt_1292547707,0.615,1,1,thematic
evt_1292547707,evt_1292547708,0.765,1,1,direct
evt_1292442185,evt_1292547708,0.615,1,1,thematic
evt_1292442186,evt_1292547708,0.615,1,1,thematic
evt_1292547707,evt_1292547709,0.765,1,1,direct
evt_1292547708,evt_1292547709,0.765,1,1,direct
evt_1292442185,evt_1292547709,0.615,1,1,thematic
evt_1292547707,evt_1292548142,0.765,1,1,direct
evt_1292547708,evt_1292548142,0.765,1,1,direct
evt_1292547709,evt_1292548142,0.765,1,1,direct
evt_1292442184,evt_1292442187,0.615,1,1,thematic
evt_1292442186,evt_1292442187,0.615,1,-1,direct
evt_1292442185,evt_1292442187,0.465,1,-1,indirect
evt_1292442184,evt_1292442214,0.615,1,1,thematic
evt_1292442185,evt_1292442214,0.615,1,-1,direct
evt_1292442187,evt_1292442214,0.615,1,1,thematic
evt_1292442184,evt_1292547710,0.615,1,1,thematic
evt_1292442187,evt_1292547710,0.615,1,1,thematic
