from_id,to_id,relevance_score
evt_1294273822,topic_politics,0.8
evt_1294273823,topic_politics,0.808
evt_1294273824,topic_politics,0.86
evt_1294273825,topic_politics,0.868
evt_1294273826,topic_politics,0.868
evt_1294273827,topic_politics,0.92
evt_1294273828,topic_politics,0.84
evt_1294273829,topic_politics,0.84
evt_1294273830,topic_security,0.9
evt_1294273831,topic_security,0.9
evt_1294273832,topic_security,1.0
evt_1294273833,topic_politics,0.92
evt_1294273834,topic_politics,0.9
evt_1294273835,topic_politics,0.808
evt_1294273836,topic_security,0.9
evt_1294273837,topic_politics,0.8
evt_1294273838,topic_politics,0.8
evt_1294273839,topic_politics,0.838
evt_1294273840,topic_politics,0.92
evt_1294273841,topic_politics,0.928
evt_1294273842,topic_politics,0.94
evt_1294273843,topic_politics,0.94
evt_1294273844,topic_politics,0.84
evt_1294273845,topic_politics,0.88
evt_1294273846,topic_politics,0.88
evt_1294273847,topic_politics,0.838
evt_1294273848,topic_politics,0.868
evt_1294273849,topic_politics,0.868
evt_1294273850,topic_politics,0.868
evt_1294273851,topic_politics,0.84
evt_1294273852,topic_politics,0.9
evt_1294273853,topic_politics,0.84
evt_1294273854,topic_security,0.984
evt_1294273855,topic_security,0.984
evt_1294273856,topic_security,1.0
evt_1294273857,topic_security,0.984
evt_1294273858,topic_politics,0.86
evt_1294273859,topic_politics,0.87
evt_1294273860,topic_security,0.98
evt_1294273861,topic_security,1.0
evt_1294273862,topic_politics,0.88
evt_1294273863,topic_politics,0.868
evt_1294273864,topic_politics,0.8
evt_1294273865,topic_politics,0.868
evt_1294273866,topic_politics,0.84
evt_1294273867,topic_politics,0.868
evt_1294273868,topic_politics,0.856
evt_1294273869,topic_politics,0.856
evt_1294273870,topic_security,0.9
evt_1294273871,topic_security,1.0
evt_1294273872,topic_politics,0.94
evt_1294273873,topic_security,1.0
evt_1294273874,topic_security,1.0
evt_1294273875,topic_politics,0.84
evt_1294273876,topic_politics,0.84
evt_1294273877,topic_politics,0.856
evt_1294273878,topic_security,1.0
evt_1294273879,topic_politics,0.856
evt_1294273880,topic_politics,0.856
evt_1294273881,topic_security,1.0
evt_1294273882,topic_politics,0.84
evt_1294273883,topic_politics,0.856
evt_1294273884,topic_politics,0.868
evt_1294273885,topic_politics,0.84
evt_1294273886,topic_security,0.99
evt_1294273887,topic_security,1.0
evt_1294273888,topic_security,1.0
evt_1294273889,topic_security,1.0
evt_1294273890,topic_politics,0.94
evt_1294273891,topic_security,1.0
evt_1294273892,topic_politics,0.88
evt_1294273893,topic_security,0.9
evt_1294273894,topic_politics,0.88
evt_1294273895,topic_politics,0.88
evt_1294273896,topic_politics,0.838
evt_1294273897,topic_politics,0.94
evt_1294273898,topic_politics,0.94
evt_1294273899,topic_politics,0.94
evt_1294273900,topic_politics,0.88
evt_1294273901,topic_politics,0.88
evt_1294273902,topic_politics,0.88
evt_1294273903,topic_politics,0.86
evt_1294273904,topic_politics,0.868
evt_1294273905,topic_politics,0.88
evt_1294273906,topic_politics,0.86
evt_1294273907,topic_politics,0.88
evt_1294273908,topic_politics,0.88
evt_1294273909,topic_politics,0.89
evt_1294273910,topic_politics,0.82
evt_1294273911,topic_politics,0.82
evt_1294273912,topic_politics,0.82
evt_1294273913,topic_politics,0.856
evt_1294273914,topic_politics,0.84
evt_1294273915,topic_security,0.9
evt_1294273916,topic_politics,0.86
evt_1294273917,topic_politics,0.86
evt_1294273918,topic_politics,0.86
evt_1294273919,topic_politics,0.86
evt_1294273920,topic_politics,0.88
evt_1294273921,topic_politics,0.88
evt_1294273922,topic_politics,0.88
evt_1294273923,topic_politics,0.8
evt_1294273924,topic_politics,0.8
evt_1294273925,topic_politics,0.8
evt_1294273926,topic_politics,0.8
evt_1294273927,topic_politics,0.8
evt_1294273928,topic_politics,0.8
evt_1294273929,topic_politics,0.86
evt_1294273930,topic_politics,0.904
evt_1294273931,topic_politics,0.82
evt_1294273932,topic_politics,0.84
evt_1294273933,topic_politics,0.84
evt_1294273934,topic_politics,0.84
evt_1294273935,topic_politics,0.84
evt_1294273936,topic_politics,0.84
evt_1294273937,topic_politics,0.88
evt_1294273938,topic_security,0.88
evt_1294273939,topic_security,0.984
evt_1294273940,topic_security,1.0
evt_1294273941,topic_security,1.0
evt_1294273942,topic_security,1.0
evt_1294273943,topic_politics,0.84
evt_1294273944,topic_politics,0.88
evt_1294273945,topic_politics,0.9
evt_1294273946,topic_politics,0.84
evt_1294273947,topic_politics,0.838
evt_1294273948,topic_politics,0.94
evt_1294273949,topic_politics,0.94
evt_1294273950,topic_politics,0.94
evt_1294273951,topic_politics,0.8
evt_1294273952,topic_security,1.0
evt_1294273953,topic_politics,0.856
evt_1294273954,topic_politics,0.94
evt_1294273955,topic_politics,0.88
evt_1294273956,topic_politics,0.888
evt_1294273957,topic_politics,0.888
evt_1294273958,topic_politics,0.84
evt_1294273959,topic_politics,0.84
evt_1294273960,topic_politics,0.84
evt_1294273961,topic_politics,0.84
evt_1294273962,topic_security,1.0
evt_1294273963,topic_security,0.9
evt_1294273964,topic_politics,0.94
evt_1294273965,topic_politics,0.94
evt_1294273966,topic_politics,0.94
evt_1294273967,topic_politics,0.856
evt_1294273968,topic_politics,0.8
evt_1294273969,topic_politics,0.8
evt_1294273970,topic_politics,0.8
evt_1294273971,topic_politics,0.838
evt_1294273972,topic_politics,0.94
evt_1294273973,topic_politics,0.84
evt_1294273974,topic_politics,0.8
evt_1294273975,topic_politics,0.868
evt_1294273976,topic_politics,0.8
evt_1294273977,topic_politics,0.8
evt_1294273978,topic_politics,0.8
evt_1294273979,topic_politics,0.838
evt_1294273980,topic_politics,0.868
evt_1294273981,topic_politics,0.84
evt_1294273982,topic_politics,0.84
evt_1294273983,topic_security,0.984
evt_1294273984,topic_security,0.9
evt_1294273985,topic_security,0.98
evt_1294273986,topic_security,0.99
evt_1294273987,topic_security,1.0
evt_1294273988,topic_security,1.0
evt_1294273989,topic_politics,0.868
evt_1294273990,topic_politics,0.868
evt_1294273991,topic_politics,0.9
evt_1294273992,topic_security,0.9
evt_1294273993,topic_politics,0.86
evt_1294273994,topic_politics,0.86
evt_1294273995,topic_politics,0.88
evt_1294273996,topic_politics,0.87
evt_1294273997,topic_politics,0.868
evt_1294273998,topic_politics,0.8
evt_1294273999,topic_politics,0.84
evt_1294274000,topic_politics,0.94
evt_1294274001,topic_politics,0.868
evt_1294274002,topic_politics,0.84
evt_1294274003,topic_security,1.0
evt_1294274004,topic_security,1.0
evt_1294274005,topic_security,1.0
evt_1294274006,topic_politics,0.87
evt_1294274007,topic_politics,0.8
evt_1294274008,topic_politics,0.868
evt_1294274009,topic_politics,0.868
evt_1294274010,topic_politics,0.868
evt_1294274011,topic_politics,0.838
evt_1294274012,topic_politics,0.86
evt_1294274013,topic_politics,0.84
evt_1294274014,topic_security,0.98
evt_1294274015,topic_politics,0.808
evt_1294274016,topic_politics,0.808
evt_1294274017,topic_politics,0.94
evt_1294274018,topic_politics,0.8
evt_1294274019,topic_politics,0.8
evt_1294274020,topic_politics,0.88
evt_1294274021,topic_politics,0.856
evt_1294274022,topic_politics,0.868
evt_1294274023,topic_politics,0.8
evt_1294274024,topic_politics,0.8
evt_1294274025,topic_politics,0.8
evt_1294274026,topic_politics,0.8
evt_1294274027,topic_politics,0.808
evt_1294274028,topic_politics,0.86
evt_1294274029,topic_politics,0.838
evt_1294274030,topic_politics,0.856
evt_1294274031,topic_politics,0.9
evt_1294274032,topic_security,1.0
evt_1294274033,topic_security,1.0
evt_1294274034,topic_security,1.0
evt_1294274035,topic_security,1.0
evt_1294274036,topic_politics,0.8
evt_1294274037,topic_politics,0.8
evt_1294274038,topic_politics,0.84
evt_1294274039,topic_security,1.0
evt_1294274040,topic_security,1.0
evt_1294274041,topic_security,1.0
evt_1294274042,topic_security,1.0
evt_1294274043,topic_politics,0.808
evt_1294274044,topic_politics,0.808
evt_1294274045,topic_politics,0.808
evt_1294274046,topic_security,1.0
evt_1294274047,topic_security,1.0
evt_1294274048,topic_politics,0.84
evt_1294274049,topic_security,1.0
evt_1294274050,topic_security,1.0
evt_1294274051,topic_security,1.0
evt_1294274052,topic_security,1.0
evt_1294274053,topic_security,1.0
evt_1294274054,topic_security,1.0
evt_1294274055,topic_security,1.0
evt_1294274056,topic_security,1.0
evt_1294274057,topic_security,1.0
evt_1294274058,topic_security,1.0
evt_1294274059,topic_security,1.0
evt_1294274060,topic_politics,0.86
evt_1294274061,topic_politics,0.86
evt_1294274062,topic_politics,0.86
evt_1294274063,topic_politics,0.808
evt_1294274064,topic_politics,0.808
evt_1294274065,topic_politics,0.8
evt_1294274066,topic_politics,0.84
evt_1294274067,topic_security,0.98
evt_1294274068,topic_politics,0.82
evt_1294274069,topic_politics,0.838
evt_1294274070,topic_security,1.0
evt_1294274071,topic_security,1.0
evt_1294274072,topic_politics,0.868
evt_1294274073,topic_politics,0.84
evt_1294274074,topic_security,1.0
evt_1294274075,topic_politics,0.86
evt_1294274076,topic_security,1.0
evt_1294274077,topic_security,1.0
evt_1294274078,topic_security,1.0
evt_1294274079,topic_security,1.0
evt_1294274080,topic_security,0.99
evt_1294274081,topic_security,0.99
evt_1294274082,topic_security,0.99
evt_1294274083,topic_politics,0.8
evt_1294274084,topic_politics,0.808
evt_1294274085,topic_politics,0.8
evt_1294274086,topic_politics,0.8
evt_1294274087,topic_politics,0.8
evt_1294274088,topic_politics,0.806
evt_1294274089,topic_politics,0.808
evt_1294274090,topic_politics,0.868
evt_1294274091,topic_politics,0.84
evt_1294274092,topic_security,1.0
evt_1294274093,topic_security,1.0
evt_1294274094,topic_politics,0.856
evt_1294274095,topic_politics,0.856
evt_1294274096,topic_politics,0.868
evt_1294274097,topic_politics,0.868
evt_1294274098,topic_politics,0.856
evt_1294274099,topic_security,1.0
evt_1294274100,topic_security,1.0
evt_1294274101,topic_security,1.0
evt_1294274102,topic_security,1.0
evt_1294274103,topic_security,1.0
evt_1294274104,topic_security,1.0
evt_1294274105,topic_politics,0.92
evt_1294274106,topic_politics,0.92
evt_1294274107,topic_politics,0.84
evt_1294274108,topic_politics,0.84
evt_1294274109,topic_politics,0.84
evt_1294274110,topic_politics,0.84
evt_1294274111,topic_politics,0.84
evt_1294274112,topic_politics,0.84
evt_1294274113,topic_security,1.0
evt_1294274114,topic_security,1.0
evt_1294274115,topic_security,1.0
evt_1294274116,topic_politics,0.84
evt_1294274117,topic_politics,0.84
evt_1294274118,topic_politics,0.84
evt_1294274119,topic_security,1.0
evt_1294274120,topic_security,1.0
evt_1294274121,topic_security,1.0
evt_1294274122,topic_security,1.0
evt_1294274123,topic_security,1.0
evt_1294274124,topic_politics,0.8
evt_1294274125,topic_security,1.0
evt_1294274126,topic_security,1.0
evt_1294274127,topic_politics,0.888
evt_1294274128,topic_politics,0.888
evt_1294274129,topic_politics,0.84
evt_1294274130,topic_politics,0.86
evt_1294274131,topic_politics,0.8
evt_1294274132,topic_politics,0.8
evt_1294274133,topic_politics,0.8
evt_1294274134,topic_politics,0.802
evt_1294274135,topic_politics,0.88
evt_1294274136,topic_politics,0.84
evt_1294274137,topic_politics,0.84
evt_1294274138,topic_security,1.0
evt_1294274139,topic_politics,0.84
evt_1294274140,topic_politics,0.8
evt_1294274141,topic_politics,0.92
evt_1294274142,topic_politics,0.8
evt_1294274143,topic_politics,0.802
evt_1294274144,topic_politics,0.868
evt_1294274145,topic_politics,0.84
evt_1294274146,topic_politics,0.84
evt_1294274147,topic_politics,0.8
evt_1294274148,topic_politics,0.8
evt_1294274149,topic_politics,0.8
evt_1294274150,topic_politics,0.94
evt_1294274151,topic_politics,0.888
evt_1294274152,topic_politics,0.8
evt_1294274153,topic_politics,0.8
evt_1294274154,topic_politics,0.856
evt_1294274155,topic_politics,0.856
evt_1294274156,topic_politics,0.82
evt_1294274157,topic_politics,0.94
evt_1294274158,topic_politics,0.94
evt_1294274159,topic_politics,0.94
evt_1294274160,topic_politics,0.82
evt_1294274161,topic_politics,0.94
evt_1294274162,topic_politics,0.8
evt_1294274163,topic_politics,0.8
evt_1294274164,topic_politics,0.8
evt_1294274165,topic_politics,0.94
evt_1294274166,topic_politics,0.94
evt_1294274167,topic_security,1.0
evt_1294274168,topic_security,1.0
evt_1294274169,topic_security,1.0
evt_1294274170,topic_security,1.0
evt_1294274171,topic_security,1.0
evt_1294274172,topic_security,1.0
evt_1294274173,topic_security,1.0
evt_1294274174,topic_security,1.0
evt_1294274175,topic_politics,0.94
evt_1294274176,topic_security,1.0
evt_1294274177,topic_politics,0.86
evt_1294274178,topic_politics,0.86
evt_1294274179,topic_politics,0.88
evt_1294274180,topic_politics,0.88
evt_1294274181,topic_politics,0.82
evt_1294274182,topic_politics,0.868
evt_1294274183,topic_politics,0.868
evt_1294274184,topic_politics,0.948
evt_1294274185,topic_politics,0.84
evt_1294274186,topic_politics,0.808
evt_1294274187,topic_security,0.99
evt_1294274188,topic_politics,0.94
evt_1294274189,topic_politics,0.808
evt_1294274190,topic_politics,0.838
evt_1294274191,topic_security,0.99
evt_1294274192,topic_politics,0.86
evt_1294274193,topic_politics,0.8
evt_1294274194,topic_politics,0.8
evt_1294274195,topic_politics,0.8
evt_1294274196,topic_politics,0.808
evt_1294274197,topic_politics,0.86
evt_1294274198,topic_politics,0.86
evt_1294274199,topic_politics,0.86
evt_1294274200,topic_politics,0.868
evt_1294274201,topic_politics,0.94
evt_1294274202,topic_politics,0.88
evt_1294274203,topic_politics,0.82
evt_1294274204,topic_politics,0.8
evt_1294274205,topic_politics,0.838
evt_1294274206,topic_politics,0.838
evt_1294274207,topic_politics,0.838
evt_1294274208,topic_politics,0.838
evt_1294274209,topic_politics,0.948
evt_1294274210,topic_politics,0.948
evt_1294274211,topic_security,0.98
evt_1294274212,topic_security,1.0
evt_1294274213,topic_politics,0.888
evt_1294274214,topic_security,1.0
evt_1294274215,topic_security,0.99
evt_1294274216,topic_security,0.99
evt_1294274217,topic_security,0.99
evt_1294274218,topic_security,0.99
evt_1294274219,topic_security,0.98
evt_1294274220,topic_security,0.99
evt_1294274221,topic_security,0.99
evt_1294274222,topic_security,0.99
evt_1294274223,topic_security,0.9
evt_1294274224,topic_security,1.0
evt_1294274225,topic_politics,0.856
evt_1294274226,topic_politics,0.838
evt_1294274227,topic_politics,0.838
evt_1294274228,topic_politics,0.84
evt_1294274229,topic_politics,0.88
evt_1294274230,topic_politics,0.916
evt_1294274231,topic_politics,0.82
evt_1294274232,topic_politics,0.94
evt_1294274233,topic_politics,0.84
evt_1294274234,topic_politics,0.94
evt_1294274235,topic_politics,0.94
evt_1294274236,topic_politics,0.94
evt_1294274237,topic_politics,0.94
evt_1294274238,topic_politics,0.84
evt_1294274239,topic_politics,0.9
evt_1294274240,topic_politics,0.868
evt_1294274241,topic_politics,0.868
evt_1294274242,topic_politics,0.8
evt_1294274243,topic_politics,0.808
evt_1294274244,topic_politics,0.86
evt_1294274245,topic_politics,0.86
evt_1294274246,topic_politics,0.88
evt_1294274247,topic_politics,0.856
evt_1294274248,topic_politics,0.9
evt_1294274249,topic_politics,0.8
evt_1294274250,topic_politics,0.86
evt_1294274251,topic_politics,0.838
evt_1294274252,topic_politics,0.856
evt_1294274253,topic_politics,0.82
evt_1294274254,topic_politics,0.82
evt_1294274255,topic_politics,0.94
evt_1294274256,topic_politics,0.84
evt_1294274257,topic_politics,0.94
evt_1294274258,topic_politics,0.84
evt_1294274259,topic_politics,0.94
evt_1294274260,topic_politics,0.94
evt_1294274261,topic_politics,0.94
evt_1294274262,topic_politics,0.94
evt_1294274263,topic_politics,0.9
evt_1294274264,topic_politics,0.8
evt_1294274265,topic_security,1.0
evt_1294274266,topic_politics,0.904
evt_1294274267,topic_politics,0.928
evt_1294274268,topic_politics,0.928
evt_1294274269,topic_politics,0.928
evt_1294274270,topic_politics,0.928
evt_1294274271,topic_politics,0.928
evt_1294274272,topic_politics,0.928
evt_1294274273,topic_politics,0.8
evt_1294274274,topic_politics,0.808
evt_1294274275,topic_politics,0.948
evt_1294274276,topic_politics,0.928
evt_1294274277,topic_politics,0.928
evt_1294274278,topic_politics,0.928
evt_1294274279,topic_politics,0.8
evt_1294274280,topic_security,1.0
evt_1294274281,topic_politics,0.928
evt_1294274282,topic_politics,0.928
evt_1294274283,topic_politics,0.928
evt_1294274284,topic_politics,0.904
evt_1294274285,topic_politics,0.948
evt_1294274286,topic_politics,0.868
evt_1294274287,topic_politics,0.808
evt_1294274288,topic_politics,0.838
evt_1294274289,topic_politics,0.93
evt_1294274290,topic_politics,0.93
evt_1294274291,topic_politics,0.84
evt_1294274292,topic_politics,0.8
evt_1294274293,topic_politics,0.868
evt_1294274294,topic_politics,0.838
evt_1294274295,topic_politics,0.88
evt_1294274296,topic_politics,0.88
evt_1294274297,topic_politics,0.838
evt_1294274298,topic_politics,0.838
evt_1294274299,topic_politics,0.88
evt_1294274300,topic_security,0.944
evt_1294274301,topic_security,1.0
evt_1294274302,topic_security,1.0
evt_1294274303,topic_security,1.0
evt_1294274304,topic_politics,0.8
evt_1294274305,topic_politics,0.8
evt_1294274306,topic_politics,0.838
evt_1294274307,topic_politics,0.838
evt_1294274308,topic_politics,0.888
evt_1294274309,topic_security,1.0
evt_1294274310,topic_security,1.0
evt_1294274311,topic_politics,0.888
evt_1294274312,topic_politics,0.888
evt_1294274313,topic_politics,0.94
evt_1294274314,topic_politics,0.84
evt_1294274315,topic_security,1.0
evt_1294274316,topic_security,1.0
evt_1294274317,topic_security,1.0
evt_1294274318,topic_security,1.0
evt_1294274319,topic_security,1.0
evt_1294274320,topic_security,1.0
evt_1294274321,topic_security,1.0
evt_1294274322,topic_security,1.0
